qwilfish.png,     poke bonnet 51.75 (1),         axolotl  9.14 (2),      pufferfish  4.96 (3),     tailed frog  4.74 (4),           tench  2.62 (5)
hitmonchan.png,     poke bonnet 13.19 (1),    punching bag  8.92 (2),      basketball  8.00 (3), baseball player  5.41 (4),  ping-pong ball  3.84 (5)
grotle.png,     poke bonnet 16.20 (1),     triceratops  5.68 (2),     tailed frog  5.10 (3),    green iguana  4.86 (4),       artichoke  4.71 (5)
crawdaunt.png,     poke bonnet 20.78 (1),       rock crab 10.61 (2),   red king crab  9.66 (3),     hermit crab  3.90 (4),        dumbbell  3.14 (5)
golisopod.jpg,    fiddler crab 13.02 (1),          isopod  9.98 (2),     poke bonnet  8.55 (3),          weevil  4.72 (4),       trilobite  3.56 (5)
ponyta.png,           llama 26.17 (1),    Ibizan Hound 25.78 (2),           dhole 10.09 (3),         Basenji  8.63 (4),           dingo  2.68 (5)
cryogonal.png,     poke bonnet 18.62 (1),          bubble  3.67 (2),        dumbbell  3.24 (3),          shield  2.90 (4),       hourglass  2.12 (5)
sliggoo.png,     poke bonnet 16.02 (1),            hare 14.80 (2),cottontail rabbit  8.30 (3),   Angora rabbit  4.18 (4),       hourglass  3.86 (5)
nidoqueen.png,     poke bonnet 55.31 (1),     tailed frog  5.39 (2),     triceratops  2.93 (3),    hippopotamus  2.67 (4),        dumbbell  1.36 (5)
gallade.png,     poke bonnet  5.46 (1), baseball player  3.70 (2),       albatross  2.83 (3),        mushroom  2.79 (4),            suit  2.70 (5)
bidoof.png,          beaver 26.91 (1),        platypus 10.87 (2),             pug  6.00 (3),     poke bonnet  3.53 (4),       Chow Chow  3.47 (5)
lotad.png,     poke bonnet 18.31 (1),     tailed frog  5.95 (2),        dumbbell  3.84 (3),             eel  3.84 (4),      snoek fish  2.56 (5)
steelix.png,        joystick  7.04 (1),        bassinet  5.15 (2),     wheelbarrow  3.27 (3),        dumbbell  2.98 (4),          teapot  2.36 (5)
glalie.png,            mask 24.03 (1),     poke bonnet 22.22 (2),       Dalmatian 21.53 (3),    snow leopard 10.83 (4),    Egyptian Mau  4.18 (5)
growlithe.png,    fox squirrel 23.36 (1),     poke bonnet 15.30 (2),common squirrel monkey  8.07 (3),          weasel  7.70 (4),       brambling  4.32 (5)
komala.jpg,   baby pacifier 19.17 (1),     poke bonnet  5.66 (2),       mousetrap  5.08 (3),           koala  4.21 (4),  computer mouse  2.22 (5)
spritzee.png,     poke bonnet 75.31 (1),   baby pacifier  1.22 (2),       hair clip  1.06 (3),           conch  0.85 (4),         axolotl  0.81 (5)
