qwilfish.png,        Larvitar 13.10 (1),         Shuppet  5.29 (2),        Munchlax  4.25 (3),        Venusaur  4.12 (4),        Cloyster  3.11 (5)
hitmonchan.png,      Hitmonchan 17.41 (1),       Hitmonlee 14.43 (2),       Hitmontop 13.13 (3),        Mr. Mime  5.83 (4),       Growlithe  3.88 (5)
grotle.png,         Tropius 22.14 (1),         Turtwig 10.46 (2),         Treecko  6.96 (3),       Tyranitar  6.15 (4),        Torterra  4.09 (5)
crawdaunt.png,        Regirock 17.47 (1),          Magmar 14.94 (2),       Volcanion  9.06 (3),        Blaziken  3.78 (4),         Machamp  3.78 (5)
golisopod.jpg,       Golisopod 13.24 (1),       Thundurus  5.52 (2),          Aggron  5.52 (3),       Registeel  4.30 (4),          Kyurem  3.68 (5)
ponyta.png,          Ponyta 52.84 (1),        Rapidash 22.72 (2),          Vulpix  5.39 (3),          Keldeo  1.59 (4),         Braixen  1.50 (5)
cryogonal.png,       Vanillite 13.66 (1),       Cryogonal  7.31 (2),        Dhelmise  5.88 (3),       Metagross  5.18 (4),        Trapinch  4.57 (5)
sliggoo.png,          Goodra 15.61 (1),       Reuniclus  9.77 (2),           Goomy  9.18 (3),         Kecleon  3.38 (4),          Espeon  3.27 (5)
nidoqueen.png,       Wartortle 21.80 (1),       Blastoise  8.27 (2),       Thundurus  6.05 (3),          Machop  5.69 (4),        Totodile  4.43 (5)
gallade.png,         Gallade 43.75 (1),            Xatu  7.14 (2),          Skiddo  5.39 (3),       Gardevoir  5.39 (4),         Chespin  3.38 (5)
bidoof.png,       Piloswine 29.05 (1),          Bidoof 21.94 (2),      Kangaskhan  5.90 (3),          Furret  3.06 (4),        Primeape  2.70 (5)
lotad.png,      Seismitoad 16.48 (1),        Bronzong  9.99 (2),         Poliwag  5.88 (3),        Dhelmise  5.35 (4),         Froakie  3.24 (5)
steelix.png,        Bronzong  6.41 (1),         Lampent  2.08 (2),           Gible  1.78 (3),       Registeel  1.75 (4),         Weezing  1.73 (5)
glalie.png,       Vanilluxe  9.27 (1),        Oshawott  8.18 (2),         Duskull  8.18 (3),        Cloyster  4.73 (4),          Espurr  4.05 (5)
growlithe.png,       Growlithe 35.16 (1),        Landorus  3.59 (2),       Kricketot  2.98 (3),          Furret  2.98 (4),        Smeargle  2.79 (5)
komala.jpg,          Komala 59.09 (1),       Thundurus  4.21 (2),          Tauros  2.72 (3),        Rockruff  2.68 (4),         Brionne  1.50 (5)
spritzee.png,        Oricorio 10.92 (1),         Diancie  8.24 (2),          Spinda  6.84 (3),         Luvdisc  6.04 (4),         Blissey  2.76 (5)
drilbur.png,        Mr. Mime 13.10 (1),         Ninjask  6.80 (2),        Primeape  4.32 (3),      Farfetch’d  3.87 (4),         Popplio  3.47 (5)
guzzlord.jpg,       Thundurus 11.70 (1),      Cofagrigus  6.87 (2),        Necrozma  5.35 (3),        Cloyster  4.58 (4),        Dhelmise  4.30 (5)
delcatty.png,         Venonat 10.73 (1),        Mareanie  6.30 (2),       Mismagius  5.07 (3),         Sableye  3.60 (4),         Rattata  2.71 (5)
vanillite.png,       Vanilluxe 12.34 (1),       Pachirisu  9.61 (2),           Aipom  7.72 (3),         Brionne  7.03 (4),      Whimsicott  6.20 (5)
quagsire.png,        Quagsire 24.58 (1),       Wobbuffet 15.38 (2),        Bronzong 10.56 (3),          Wooper  4.54 (4),           Arbok  3.77 (5)
mudbray.jpg,         Lopunny 19.34 (1),         Mudbray 18.16 (2),        Deerling  7.57 (3),         Sentret  4.89 (4),          Dodrio  4.32 (5)
hitmontop.png,         Chespin  7.50 (1),       Tapu Bulu  7.27 (2),          Komala  5.49 (3),         Shuppet  4.70 (4),           Aipom  4.27 (5)
exeggcute.png,       Exeggcute 24.59 (1),         Dugtrio 23.84 (2),         Chansey  5.00 (3),         Blissey  3.44 (4),        Clefairy  2.47 (5)
toxapex.jpg,       Hydreigon 10.58 (1),       Manectric  5.32 (2),         Corsola  4.28 (3),        Cloyster  3.89 (4),          Kyurem  3.23 (5)
tangela.png,         Tangela 66.62 (1),      Seismitoad  4.40 (2),        Dhelmise  1.89 (3),          Cosmog  1.62 (4),         Poliwag  1.62 (5)
pansear.png,        Chimchar 57.22 (1),       Infernape 22.41 (2),          Magmar  1.39 (3),         Chespin  1.30 (4),           Aipom  1.26 (5)
vaporeon.png,        Vaporeon 37.44 (1),         Glaceon  9.18 (2),      Seismitoad  2.71 (3),          Phanpy  1.92 (4),        Dhelmise  1.86 (5)
houndour.png,        Houndoom 25.64 (1),        Houndour  8.33 (2),          Tauros  6.09 (3),       Cyndaquil  4.18 (4),       Rhyperior  4.05 (5)
druddigon.png,         Weavile 29.22 (1),       Druddigon  6.73 (2),      Feraligatr  5.94 (3),       Excadrill  5.75 (4),         Groudon  5.41 (5)
diggersby.png,       Thundurus 13.73 (1),          Komala  7.12 (2),       Hitmonlee  6.29 (3),        Smeargle  5.73 (4),          Pinsir  5.73 (5)
excadrill.png,         Darkrai 67.50 (1),         Banette  6.69 (2),        Silvally  2.31 (3),       Hydreigon  1.92 (4),        Skarmory  1.32 (5)
cottonee.png,          Hoppip 10.41 (1),         Weezing  5.57 (2),       Reuniclus  5.23 (3),           Budew  4.92 (4),         Dartrix  4.48 (5)
xurkitree.jpg,        Necrozma 54.62 (1),          Arceus  4.77 (2),        Alakazam  4.48 (3),       Registeel  3.04 (4),       Hydreigon  2.64 (5)
vileplume.png,      Seismitoad 22.75 (1),        Bronzong  6.12 (2),         Voltorb  6.12 (3),         Luvdisc  5.94 (4),      Tentacruel  3.38 (5)
archen.png,        Oricorio 15.17 (1),        Delibird  5.08 (2),        Hawlucha  4.93 (3),       Hydreigon  4.21 (4),        Jangmo-o  3.96 (5)
spinarak.png,        Meganium 11.88 (1),         Zygarde  9.54 (2),         Grovyle  6.36 (3),         Weezing  4.51 (4),          Hoppip  4.11 (5)
ribombee.jpg,        Beedrill 51.94 (1),        Cutiefly 19.11 (2),        Ribombee 13.99 (3),          Combee  2.18 (4),      Butterfree  1.41 (5)
spinda.png,          Spinda 77.38 (1),         Togetic  2.49 (2),        Smeargle  1.51 (3),        Magneton  1.10 (4),        Magearna  1.04 (5)
seadra.png,        Gyarados  6.05 (1),      Seismitoad  4.42 (2),      Feraligatr  4.29 (3),          Wooper  3.55 (4),         Golduck  3.39 (5)
alomomola.png,          Spinda 20.67 (1),      Wigglytuff 12.54 (2),          Audino 10.07 (3),         Blissey  7.14 (4),        Clefairy  4.20 (5)
slowking.png,        Slowking  7.88 (1),         Slowbro  6.95 (2),       Rhyperior  6.13 (3),           Hoopa  5.59 (4),        Mr. Mime  5.59 (5)
mesprit.png,         Sylveon 15.88 (1),          Spinda  9.63 (2),        Magearna  6.22 (3),         Diancie  5.24 (4),         Lopunny  4.92 (5)
noctowl.png,       Tapu Koko 19.00 (1),         Spearow  7.92 (2),         Rufflet  6.99 (3),          Fearow  4.96 (4),        Hawlucha  4.38 (5)
