Football0322.jpg,     soccer ball 26.56 (1),          Soccer 12.74 (2),    RollerSoccer  9.62 (3),Association Football  6.61 (4),       Goal Ball  5.48 (5)
volleyball0717.jpg,      volleyball 29.03 (1),  College Sports 16.28 (2),     Team Sports 11.91 (3),High School Sports  8.86 (4),     Deaf Sports  3.87 (5)
Swimming0637.jpg,        Swimming 24.53 (1),       Triathlon 17.39 (2),  Aquatic Sports  9.31 (3),    Fin Swimming  5.48 (4),Winter Triathlon  4.98 (5)
Basketball0294.jpg,  College Sports 43.25 (1),      Basketball 11.63 (2),      basketball 11.63 (3),         Torball  4.02 (4),Roller Basketball  3.60 (5)
Badminton0168.jpeg,  Racquet Sports 44.25 (1),          racket 34.47 (2),     Racquetball 14.37 (3),       Badminton  4.18 (4),    Front Tennis  1.01 (5)
TableTennis0689.jpg,    Table Tennis 90.56 (1),Ping Pong (Table Tennis)  4.95 (2),     Lawn Tennis  0.99 (3),          Tennis  0.81 (4),    Front Tennis  0.70 (5)
motorcycle0118.jpg,Motorcycle Racing 66.19 (1),Motorcycle Sports (move this file?) 23.61 (2),     Motorsports  4.65 (3),    crash helmet  1.18 (4),       Motocross  0.71 (5)
Gymnastics0462.jpg,       Gymnastic 19.28 (1),    Cheerleading  7.43 (2),     Dance Sport  6.87 (3),     Deaf Sports  5.35 (4),High School Sports  4.51 (5)
Tennis0026.jpg,          racket 23.00 (1),          Tennis 19.67 (2),  Racquet Sports 18.19 (3),    Front Tennis 12.91 (4),     Soft Tennis  4.60 (5)
Swimming0279.jpg,  Aquatic Sports 41.53 (1),Underwater Sports 24.03 (2),        Swimming 15.04 (3),Underwater Hockey  2.87 (4),Diving (Board Diving)  2.04 (5)
Football0250.jpg,          Soccer 14.54 (1),  College Sports  8.68 (2),       Goal Ball  8.41 (3),     soccer ball  6.35 (4),     Ball Sports  5.43 (5)
TableTennis0660.jpg,     ring binder  8.12 (1),          Tennis  6.23 (2),  Racquet Sports  5.67 (3),    analog clock  5.59 (4),          Netbal  4.15 (5)
kabaddi0285.jpg,         Kabaddi 98.12 (1),   Team Handball  1.33 (2), National Sports  0.06 (3),     Team Sports  0.06 (4),        Handball  0.06 (5)
Swimming0533.jpg,  Aquatic Sports 44.38 (1),  Water Aerobics 12.14 (2),      Water Polo  8.74 (3),Underwater Sports  6.30 (4),Synchronized Swimmin  4.13 (5)
Chess0435.jpg,           Chess 64.50 (1),        Checkers 15.32 (2),Continental Games   2.62 (3),     Mind Sports  2.62 (4),       Canopying  1.77 (5)
iceHockey0499.jpg,    Hockey Bocky 26.17 (1),           Bandy 22.39 (2),   Hockey Sports  5.32 (3),      Ice Hockey  5.15 (4),      Ice Sports  5.00 (5)
weightlifting0178.jpg,    Bodybuilding 23.02 (1),   Power Lifting 21.95 (2),         barbell 19.98 (3),   Weightlifting 15.80 (4), Weight Training 12.32 (5)
Baseball0323.jpg, baseball player 84.69 (1),         Torball  1.50 (2),        Softball  1.46 (3),Individual Sports  1.27 (4), Throwing Sports  1.21 (5)
kabaddi0175.jpg,         Kabaddi 99.50 (1),Mentally Challenged Sports  0.07 (2),    Sepak Takraw  0.06 (3),   Team Handball  0.05 (4), National Sports  0.04 (5)
Baseball0499.jpg, baseball player 29.66 (1),        Baseball 16.38 (2),        baseball 16.38 (3),        Softball  6.12 (4),         Torball  3.48 (5)
fencing0314.jpg,Fitness Training 19.20 (1),     Kick Boxing 17.77 (2),    Martial Arts 10.44 (3),         Tai Chi  9.21 (4), Weight Training  7.17 (5)
Football0037.jpg,     soccer ball 38.88 (1),          Soccer 11.85 (2),       Goal Ball  8.67 (3),        Football  8.54 (4),Association Football  7.53 (5)
iceHockey0050.jpg,   Hockey Sports 20.22 (1),      Ice Hockey 16.75 (2),    Hockey Bocky 10.00 (3),     hockey puck  9.55 (4),   Inline Hockey  6.77 (5)
Football0425.jpg,          Soccer 15.62 (1),       Goal Ball  5.66 (2),   Blind Sports   4.55 (3),Australian Football  4.14 (4),    Pelota Vasca  4.08 (5)
iceHockey0372.jpg,      Ice Hockey 35.22 (1),           Bandy 11.07 (2),   Inline Hockey 10.41 (3),     Rink Hockey  7.86 (4),   Hockey Sports  5.48 (5)
Boxing0627.jpg,          Boxing 59.91 (1),     Kick Boxing 18.28 (2),   Cock Fighting  9.20 (3),    punching bag  4.48 (4),           Boxer  0.95 (5)
